 1.0 -1.15244484655
 1.1 -1.26767602054
 1.2 -1.38290339166
 1.3 -1.49812661426
 1.4 -1.61334534274
 1.5 -1.7285592315
 1.6 -1.84376793498
 1.7 -1.95897110763
 1.8 -2.07416840393
 1.9 -2.1893594784
 2.0 -2.30454398558
 2.1 -2.41972158006
 2.2 -2.53488893117
 2.3 -2.61427183835
 2.4 5.52666944057
 2.5 34.2606160004
 2.6 0.219766900908
 2.7 -3.10524379369
 2.8 -3.22574217786
 2.9 -3.34085204
 3.0 -3.4559518824
 3.1 -3.57104136005
 3.2 -3.68612012802
 3.3 -3.80016614181
 3.4 -3.10144841274
 3.5 8.51794793035
 3.6 -0.413753275784
 3.7 -4.23990244963
 3.8 -4.37634614452
 3.9 -4.49134266869
 4.0 -4.60632334785
 4.1 -4.71427841893
 4.2 -0.878105186336
 4.3 38.1874096859
 4.4 4.01091212705
 4.5 -5.14413939546
 4.6 -5.29590243842
 4.7 -5.41077732567
 4.8 -5.48767624004
 4.9 0.188180445846
 5.0 11.518454219
 5.1 -4.8819212701
 5.2 -5.98382448019
 5.3 -6.09965795324
 5.4 -6.05772889557
 5.5 8.43713667707
 5.6 20.4119383597
 5.7 -5.61581980363
 5.8 -6.6726412909
 5.9 -6.78281451626
 6.0 -5.24430606116
 6.1 3.33840505135
 6.2 -5.88361073657
 6.3 -7.24346076073
 6.4 -7.29344045482
 6.5 6.40800958302
 6.6 47.5365203547
 6.7 -3.47981546439
 6.8 -7.81258942813
 6.9 -7.78977145295
 7.0 -3.10560977189
 7.1 -4.87915140411
 7.2 -8.23441640473
 7.3 -8.23284735634
 7.4 7.32908906988
 7.5 22.0017941764
 7.6 -7.59088738433
 7.7 -8.7702665466
 7.8 0.0376073871193
 7.9 11.248150513
 8.0 -8.30468181228
 8.1 -9.1015053987
 8.2 3.2711885702
 8.3 5.81846923631
 8.4 -9.2872106687
 8.5 -8.5910406877
 8.6 10.1206064756
 8.7 -3.392555444
 8.8 -9.89991344747
 8.9 11.2807320608
 9.0 45.0920365367
 9.1 -7.68698483403
 9.2 -10.5555979721
 9.3 -10.6720218802
 9.4 -10.7852976398
 9.5 -10.0631087063
 9.6 17.7916836966
 9.7 8.01784928394
 9.8 -10.9159773424
 9.9 -6.21278967109
